institut,datum,befragte,zeitraum,typ,partei,anteil
emnid,2015-12-12,2321,03.12.–09.12.,keineangabe,AfD,0.08
emnid,2015-12-05,2352,26.11.–02.12.,keineangabe,AfD,0.08
emnid,2015-11-28,2356,19.11.–25.11.,keineangabe,AfD,0.08
emnid,2015-11-21,2319,12.11.–18.11.,keineangabe,AfD,0.07
emnid,2015-11-14,2412,05.11.–11.11.,keineangabe,AfD,0.08
emnid,2015-11-07,2442,29.10.–04.11.,keineangabe,AfD,0.09
emnid,2015-10-31,1869,22.10.–28.10.,keineangabe,AfD,0.08
emnid,2015-10-24,2312,15.10.–21.10.,keineangabe,AfD,0.07
emnid,2015-10-17,1496,08.10.–14.10.,keineangabe,AfD,0.07
emnid,2015-10-10,1871,01.10.–07.10.,keineangabe,AfD,0.06
emnid,2015-10-03,2329,24.09.–30.09.,keineangabe,AfD,0.05
emnid,2015-09-26,1956,17.09.–23.09.,keineangabe,AfD,0.06
emnid,2015-09-19,1882,10.09.–16.09.,keineangabe,AfD,0.05
emnid,2015-09-12,2332,03.09.–09.09.,keineangabe,AfD,0.04
emnid,2015-09-05,2800,27.08.–02.09.,keineangabe,AfD,0.04
emnid,2015-08-29,2311,20.08.–26.08.,keineangabe,AfD,0.04
emnid,2015-08-22,2311,13.08.–19.08.,keineangabe,AfD,0.04
emnid,2015-08-16,2436,06.08.–12.08.,keineangabe,AfD,0.03
emnid,2015-08-08,1858,30.07.–05.08.,keineangabe,AfD,0.04
emnid,2015-08-01,1860,23.07.–29.07.,keineangabe,AfD,0.03
emnid,2015-07-25,1471,16.07.–22.07.,keineangabe,AfD,0.03
emnid,2015-07-18,1942,09.07.–15.07.,keineangabe,AfD,0.04
emnid,2015-07-12,1842,02.07.–08.07.,keineangabe,AfD,0.03
emnid,2015-07-04,2247,25.06.–01.07.,keineangabe,AfD,0.05
emnid,2015-06-27,2746,18.06.–24.06.,keineangabe,AfD,0.05
emnid,2015-06-20,2716,11.06.–17.06.,keineangabe,AfD,0.05
emnid,2015-06-13,2277,03.06.–10.06.,keineangabe,AfD,0.05
emnid,2015-06-06,1467,28.05.–02.06.,keineangabe,AfD,0.05
emnid,2015-05-30,1816,21.05.–27.05.,keineangabe,AfD,0.05
emnid,2015-05-23,2302,15.05.–20.05.,keineangabe,AfD,0.05
emnid,2015-05-16,1941,07.05.–12.05.,keineangabe,AfD,0.05
emnid,2015-05-09,1848,02.05.–06.05.,keineangabe,AfD,0.06
emnid,2015-05-03,3631,23.04.–29.04.,keineangabe,AfD,0.06
emnid,2015-04-25,3210,16.04.–22.04.,keineangabe,AfD,0.06
emnid,2015-04-18,2326,09.04.–15.04.,keineangabe,AfD,0.06
emnid,2015-04-11,1404,02.04.–08.04.,keineangabe,AfD,0.05
emnid,2015-04-04,2299,26.03.–01.04.,keineangabe,AfD,0.05
emnid,2015-03-28,1854,19.03.–25.03.,keineangabe,AfD,0.06
emnid,2015-03-21,1006,12.03.–17.03.,keineangabe,AfD,0.06
emnid,2015-03-14,1925,05.03.–11.03.,keineangabe,AfD,0.06
emnid,2015-03-07,2318,26.02.–04.03.,keineangabe,AfD,0.07
emnid,2015-02-28,2307,19.02.–25.02.,keineangabe,AfD,0.06
emnid,2015-02-21,2337,12.02.–18.02.,keineangabe,AfD,0.06
emnid,2015-02-14,1947,05.02.–11.02.,keineangabe,AfD,0.06
emnid,2015-02-07,1859,29.01.–04.02.,keineangabe,AfD,0.05
emnid,2015-01-31,1889,22.01.–28.01.,keineangabe,AfD,0.06
emnid,2015-01-24,1850,15.01.–21.01.,keineangabe,AfD,0.06
emnid,2015-01-17,3243,08.01.–14.01.,keineangabe,AfD,0.07
emnid,2015-01-10,2864,18.12.–07.01.,keineangabe,AfD,0.07
emnid,2014-12-20,2755,11.12.–17.12.,keineangabe,AfD,0.07
emnid,2014-12-14,2764,04.12.–10.12.,keineangabe,AfD,0.06
emnid,2014-12-07,2789,27.11.–03.12.,keineangabe,AfD,0.06
emnid,2014-11-30,2307,20.11.–26.11.,keineangabe,AfD,0.07
emnid,2014-11-22,2331,13.11.–19.11.,keineangabe,AfD,0.06
emnid,2014-11-16,2313,06.11.–12.11.,keineangabe,AfD,0.07
emnid,2014-11-09,2333,30.10.–05.11.,keineangabe,AfD,0.07
emnid,2014-11-02,2312,23.10.–29.10.,keineangabe,AfD,0.07
emnid,2014-10-26,2309,16.10.–22.10.,keineangabe,AfD,0.06
emnid,2014-10-19,2778,09.10.–15.10.,keineangabe,AfD,0.07
emnid,2014-10-11,2323,02.10.–08.10.,keineangabe,AfD,0.08
emnid,2014-10-05,2753,25.09.–01.10.,keineangabe,AfD,0.09
emnid,2014-09-28,2760,18.09.–24.09.,keineangabe,AfD,0.08
emnid,2014-09-21,2319,11.09.–17.09.,keineangabe,AfD,0.08
emnid,2014-09-14,2285,04.09.–10.09.,keineangabe,AfD,0.07
emnid,2014-09-07,2766,28.08.–03.09.,keineangabe,AfD,0.06
emnid,2014-08-31,2418,21.08.–27.08.,keineangabe,AfD,0.05
emnid,2014-08-24,3215,14.08.–20.08.,keineangabe,AfD,0.04
emnid,2014-08-17,1865,07.08.–13.08.,keineangabe,AfD,0.04
emnid,2014-08-10,2802,31.07.–06.08.,keineangabe,AfD,0.05
emnid,2014-08-03,1940,24.07.–30.07.,keineangabe,AfD,0.05
emnid,2014-07-27,2762,17.07.–23.07.,keineangabe,AfD,0.05
emnid,2014-07-20,2414,10.07.–16.07.,keineangabe,AfD,0.05
emnid,2014-07-13,2258,03.07.–09.07.,keineangabe,AfD,0.05
emnid,2014-07-06,2287,27.06.–02.07.,keineangabe,AfD,0.06
emnid,2014-06-29,2287,19.06.–25.06.,keineangabe,AfD,0.07
emnid,2014-06-22,1845,12.06.–17.06.,keineangabe,AfD,0.07
emnid,2014-06-15,2311,05.06.–11.06.,keineangabe,AfD,0.06
emnid,2014-06-08,2299,28.05.–04.06.,keineangabe,AfD,0.07
emnid,2014-06-01,2311,22.05.–27.05.,keineangabe,AfD,0.06
emnid,2014-05-25,2312,15.05.–21.05.,keineangabe,AfD,0.06
emnid,2014-05-18,2791,08.05.–14.05.,keineangabe,AfD,0.06
emnid,2014-05-11,2306,30.04.–07.05.,keineangabe,AfD,0.05
emnid,2014-05-04,2203,24.04.–29.04.,keineangabe,AfD,0.05
emnid,2014-04-27,1859,17.04.–23.04.,keineangabe,AfD,0.05
emnid,2014-04-20,2313,10.04.–16.04.,keineangabe,AfD,0.06
emnid,2014-04-13,2327,03.04.–09.04.,keineangabe,AfD,0.06
emnid,2014-04-06,2271,27.03.–02.04.,keineangabe,AfD,0.06
emnid,2014-03-30,2380,20.03.–26.03.,keineangabe,AfD,0.05
emnid,2014-03-23,2762,13.03.–19.03.,keineangabe,AfD,0.05
emnid,2014-03-16,2780,06.03.–12.03.,keineangabe,AfD,0.05
emnid,2014-03-09,2304,27.02.–05.03.,keineangabe,AfD,0.05
emnid,2014-03-02,2763,20.02.–26.02.,keineangabe,AfD,0.05
emnid,2014-02-23,2421,13.02.–19.02.,keineangabe,AfD,0.05
emnid,2014-02-16,2388,06.02.–12.02.,keineangabe,AfD,0.05
emnid,2014-02-09,2301,30.01.–05.02.,keineangabe,AfD,0.04
emnid,2014-02-02,2295,23.01.–29.01.,keineangabe,AfD,0.04
emnid,2014-01-26,2772,16.01.–22.01.,keineangabe,AfD,0.04
emnid,2014-01-19,2305,09.01.–15.01.,keineangabe,AfD,0.05
emnid,2014-01-12,1402,04.01.–08.01.,keineangabe,AfD,0.05
emnid,2013-12-22,2346,12.12.–18.12.,keineangabe,AfD,0.05
emnid,2013-12-15,1901,05.12.–11.12.,keineangabe,AfD,0.05
emnid,2013-12-08,2291,28.11.–04.12.,keineangabe,AfD,0.05
emnid,2013-12-01,2389,21.11.–27.11.,keineangabe,AfD,0.05
emnid,2013-11-24,2204,14.11.–20.11.,keineangabe,AfD,0.05
emnid,2013-11-17,2765,07.11.–13.11.,keineangabe,AfD,0.05
emnid,2013-11-10,2296,31.10.–06.11.,keineangabe,AfD,0.05
emnid,2013-11-03,2768,24.10.–30.10.,keineangabe,AfD,0.05
emnid,2013-10-27,3219,17.10.–23.10.,keineangabe,AfD,0.05
emnid,2013-10-20,2334,10.10.–16.10.,keineangabe,AfD,0.05
emnid,2013-10-13,1833,04.10.–09.10.,keineangabe,AfD,0.06
emnid,2013-10-06,1849,26.09.–01.10.,keineangabe,AfD,0.06
emnid,2013-09-29,1382,24.09.–26.09.,keineangabe,AfD,0.06
forsa,2017-05-23,2502,15.05.–19.05.,keineangabe,AfD,0.07
forsa,2017-05-17,2506,08.05.–12.05.,keineangabe,AfD,0.07
forsa,2017-05-10,2004,02.05.–05.05.,keineangabe,AfD,0.07
